date,sales
2014-12-05,27640.090056531786
2014-12-06,27551.5672509974
2014-12-07,27665.42752984967
2014-12-08,27706.186903133697
2014-12-09,27658.615836142224
2014-12-10,27736.083766014483
2014-12-11,27894.698041992746
2014-12-12,27893.56268406007
2014-12-13,27634.277097911487
2014-12-14,27394.12661662079
2014-12-15,27129.12820763632
2014-12-16,27278.47868650697
2014-12-17,27085.918385350997
2014-12-18,26856.871160033144
2014-12-19,26869.15691731769
2014-12-20,26893.239663343214
2014-12-21,26998.4785535212
2014-12-22,27237.35432206153
2014-12-23,27110.905280642324
2014-12-24,27288.98704965066
2014-12-25,27279.127583101737
2014-12-26,27199.561138143687
2014-12-27,27404.0972184381
2014-12-28,27520.064779076827
2014-12-29,27476.902375156897
2014-12-30,27383.39819712805
2014-12-31,27156.548834567417
2015-01-01,27046.349671015025
2015-01-02,27117.361543696345
2015-01-03,27240.800526104336
2015-01-04,27065.059759801377
2015-01-05,27260.25826342836
2015-01-06,27055.7825601777
2015-01-07,27043.637579668633
2015-01-08,27235.87965265594
2015-01-09,27001.340049212242
2015-01-10,27013.83156292382
2015-01-11,26808.709543948233
2015-01-12,26837.07653725736
2015-01-13,27035.281236990926
2015-01-14,27091.81596356934
2015-01-15,27183.10365965824
2015-01-16,27009.678390858026
2015-01-17,27037.57618562823
2015-01-18,26767.89155941716
2015-01-19,26808.25688275211
2015-01-20,26842.966405847852
2015-01-21,26642.05279012846
2015-01-22,26790.58155243419
2015-01-23,26789.188759712073
2015-01-24,26754.75732512496
2015-01-25,26883.69627730989
2015-01-26,26819.328952158194
2015-01-27,26602.087573928417
2015-01-28,26725.640147409587
2015-01-29,26476.88174649932
2015-01-30,26569.191052341903
2015-01-31,26442.42994912508
2015-02-01,26492.770037579496
2015-02-02,26272.01758355193
2015-02-03,26106.012295385204
2015-02-04,26156.831215908172
2015-02-05,26148.346206855167
2015-02-06,26292.77478025976
2015-02-07,26370.07727611733
2015-02-08,26193.564561069797
2015-02-09,26154.6537633937
2015-02-10,26217.92491463085
2015-02-11,26277.06240661731
2015-02-12,26440.346336134873
2015-02-13,26606.0485129044
2015-02-14,26630.207194689596
2015-02-15,26753.1387063974
2015-02-16,26882.551599134997
2015-02-17,27107.57846804063
2015-02-18,26920.941378836946
2015-02-19,27114.983209967668
2015-02-20,26943.501027403552
2015-02-21,26698.690914626117
2015-02-22,26729.877468368573
2015-02-23,26621.17563813745
2015-02-24,26410.744063456987
2015-02-25,26169.78123284055
2015-02-26,26292.10108226697
2015-02-27,26331.13587078371
2015-02-28,26219.203398624046
2015-03-01,26081.5042776004
2015-03-02,26291.00462503108
2015-03-03,26038.63003200589
2015-03-04,25799.518957867705
2015-03-05,26055.681688783607
2015-03-06,26072.481900621427
2015-03-07,26196.99732334056
2015-03-08,26440.618492688893
2015-03-09,26375.731194133263
2015-03-10,26396.0005820972
2015-03-11,26291.91919951405
2015-03-12,26238.93093699891
2015-03-13,26182.82320056881
2015-03-14,26284.54479939593
2015-03-15,26065.123618082194
2015-03-16,25845.63001631201
2015-03-17,25954.249656212058
2015-03-18,26168.386010219612
2015-03-19,26261.043207922117
2015-03-20,26243.568643175444
2015-03-21,26016.808144530572
2015-03-22,25871.897839724526
2015-03-23,26012.838208998943
2015-03-24,25779.10068259979
2015-03-25,25549.050281245494
2015-03-26,25340.529878393707
2015-03-27,25371.879139613175
2015-03-28,25348.299196286705
2015-03-29,25485.370506697
2015-03-30,25479.028420343348
2015-03-31,25492.030776306263
2015-04-01,25365.730386389743
2015-04-02,25160.659722878558
2015-04-03,25105.3115659361
2015-04-04,25120.569718930306
2015-04-05,25224.72679846398
2015-04-06,25005.169731113885
2015-04-07,24976.93961402
2015-04-08,25051.779730122296
2015-04-09,25137.68186605677
2015-04-10,25170.79016680984
2015-04-11,25005.719844872845
2015-04-12,24784.319131151093
2015-04-13,24616.11807391713
2015-04-14,24485.03550542926
2015-04-15,24604.014655292143
2015-04-16,24663.703984447304
2015-04-17,24517.592067843056
2015-04-18,24384.837934247535
2015-04-19,24591.154923028233
2015-04-20,24435.888268865918
2015-04-21,24453.333316508495
2015-04-22,24663.089661193284
2015-04-23,24564.535823217368
2015-04-24,24736.240879747053
2015-04-25,24934.963259678105
2015-04-26,25044.77555726867
2015-04-27,25110.94399539444
2015-04-28,25055.622512377086
2015-04-29,24838.555925582514
2015-04-30,24824.160885135443
2015-05-01,24872.70069735101
2015-05-02,24915.672408899867
2015-05-03,24782.951942794687
2015-05-04,24752.692657927942
2015-05-05,24693.926191461775
2015-05-06,24746.680984401755
2015-05-07,24570.658134861107
2015-05-08,24730.488247447407
2015-05-09,24624.892712876645
2015-05-10,24552.21283957082
2015-05-11,24788.403962499215
2015-05-12,24667.301391541572
2015-05-13,24721.75809455647
2015-05-14,24742.355419210508
2015-05-15,24594.131183715992
2015-05-16,24620.9228054833
2015-05-17,24582.196579816322
2015-05-18,24660.80401616276
2015-05-19,24495.268395232353
2015-05-20,24588.06984936369
2015-05-21,24368.150131385297
2015-05-22,24516.702710155885
2015-05-23,24609.036161988744
2015-05-24,24486.786625123033
2015-05-25,24706.425804171515
2015-05-26,24521.82016708335
2015-05-27,24555.593316702598
2015-05-28,24527.723434314375
2015-05-29,24677.56219129807
2015-05-30,24855.38621487656
2015-05-31,24842.289149625878
2015-06-01,24987.891592940145
2015-06-02,24778.953043772788
2015-06-03,24721.93969378717
2015-06-04,24813.753717222135
2015-06-05,25019.051606233188
2015-06-06,25063.244609917652
2015-06-07,25039.358735165402
2015-06-08,25190.378118069293
2015-06-09,25354.87682480434
2015-06-10,25143.59986664936
2015-06-11,25243.053778675596
2015-06-12,25378.42121434809
2015-06-13,25206.870906537457
2015-06-14,25432.68101451669
2015-06-15,25204.98240144032
2015-06-16,25151.63276467651
2015-06-17,24979.08462194831
2015-06-18,25199.098864167914
2015-06-19,25349.922576684196
2015-06-20,25310.317118683884
2015-06-21,25473.11855520691
2015-06-22,25645.815504107355
2015-06-23,25711.16956605888
2015-06-24,25552.58968007818
2015-06-25,25533.353575821482
2015-06-26,25528.90992469933
2015-06-27,25428.522367332152
2015-06-28,25430.182927297723
2015-06-29,25251.335046821303
2015-06-30,25368.798288086866
2015-07-01,25426.691716603047
2015-07-02,25285.659201175407
2015-07-03,25131.017933203195
2015-07-04,25265.609731239238
2015-07-05,25061.031815711704
2015-07-06,24935.414082180087
2015-07-07,25143.043745512117
2015-07-08,25311.83004441401
2015-07-09,25506.040082144344
2015-07-10,25539.099998095397
2015-07-11,25581.81825058017
2015-07-12,25831.921918400873
2015-07-13,25765.51204388535
2015-07-14,26002.897794875895
2015-07-15,26240.6823312047
2015-07-16,26249.53777604859
2015-07-17,26356.132356726688
2015-07-18,26100.75565147082
2015-07-19,26180.048954121983
2015-07-20,26014.40860406825
2015-07-21,26200.54415432163
2015-07-22,26252.010944965066
2015-07-23,26197.310451339654
2015-07-24,26364.41446697434
2015-07-25,26595.15539353894
2015-07-26,26625.24063549658
2015-07-27,26467.539327194423
2015-07-28,26348.5601190373
2015-07-29,26322.070383715407
2015-07-30,26101.55209962285
2015-07-31,26131.576342363187
2015-08-01,26013.770294556147
2015-08-02,26103.219984786836
2015-08-03,26094.07963300726
2015-08-04,26131.20033930102
2015-08-05,26173.985788678525
2015-08-06,26282.692518646698
2015-08-07,26279.983033174984
2015-08-08,26028.7272103134
2015-08-09,26048.634406741916
2015-08-10,26261.23470489977
2015-08-11,26210.47094585956
2015-08-12,26153.28312249315
2015-08-13,26349.950168888416
2015-08-14,26429.234162834022
2015-08-15,26180.425284016706
2015-08-16,26086.25286357149
2015-08-17,26050.572386012802
2015-08-18,25983.824076840276
2015-08-19,25826.688636261275
2015-08-20,25577.870857032332
2015-08-21,25545.358844798302
2015-08-22,25423.103197564888
2015-08-23,25251.464059448757
2015-08-24,25189.232253138696
2015-08-25,25377.035397947533
2015-08-26,25346.821121862085
2015-08-27,25132.580174779694
2015-08-28,25350.669944638856
2015-08-29,25314.912721867753
2015-08-30,25270.613301327438
2015-08-31,25081.550022890802
2015-09-01,25202.89332599006
2015-09-02,24990.76398128056
2015-09-03,24768.714419740238
2015-09-04,24906.010223011603
2015-09-05,24813.802407247626
2015-09-06,24619.84271813725
2015-09-07,24779.703433869792
2015-09-08,24558.609227498873
2015-09-09,24347.613436711643
2015-09-10,24107.64031519229
2015-09-11,24300.744838754108
2015-09-12,24260.5331029277
2015-09-13,24441.055932084208
2015-09-14,24264.130932389297
2015-09-15,24187.646577944644
2015-09-16,23995.234283355818
2015-09-17,24135.216373438958
2015-09-18,24161.28335134425
2015-09-19,23972.52180423344
2015-09-20,24137.0211994009
2015-09-21,24251.512236011975
2015-09-22,24369.190684159526
2015-09-23,24368.15665604104
2015-09-24,24402.799789944886
2015-09-25,24175.30207831529
2015-09-26,24117.909034051092
2015-09-27,24192.387549833144
2015-09-28,24222.272438984968
2015-09-29,24019.82114416688
2015-09-30,23969.187096866288
2015-10-01,23958.756217560942
2015-10-02,23736.970110441616
2015-10-03,23817.67189578674
2015-10-04,24043.501641143917
2015-10-05,23892.929206820034
2015-10-06,23717.491625101513
2015-10-07,23736.062329255976
2015-10-08,23937.333861814728
2015-10-09,24015.120755784024
2015-10-10,23829.07377645607
2015-10-11,23852.506642298224
2015-10-12,24077.55450477659
2015-10-13,23991.23455469463
2015-10-14,24023.85939750964
2015-10-15,23998.768354958134
2015-10-16,24210.150033448237
2015-10-17,24120.535716626408
2015-10-18,24127.128632784224
2015-10-19,24139.674363362457
2015-10-20,23970.80801904835
2015-10-21,24170.273910147327
2015-10-22,24056.233560302324
2015-10-23,23901.857615064077
2015-10-24,23927.03769100067
2015-10-25,24071.854118372008
2015-10-26,24239.497997389473
2015-10-27,24168.282709194762
2015-10-28,24308.62253246364
2015-10-29,24331.742208984888
2015-10-30,24211.753463188736
2015-10-31,24067.675351927322
2015-11-01,24307.286956548684
2015-11-02,24111.8851110433
2015-11-03,23964.871598371094
2015-11-04,23985.372815247556
2015-11-05,23780.67549748189
2015-11-06,23674.456996454508
2015-11-07,23711.293114417207
2015-11-08,23688.584471313097
2015-11-09,23574.52094012725
2015-11-10,23457.935058665455
2015-11-11,23453.15528525194
2015-11-12,23532.00268719059
2015-11-13,23343.79925802943
2015-11-14,23505.612255682896
2015-11-15,23688.01698547472
2015-11-16,23633.422663497193
2015-11-17,23652.339866499813
2015-11-18,23835.51830772463
2015-11-19,23972.61415991495
2015-11-20,24087.664989716515
2015-11-21,23889.212130050615
2015-11-22,24045.427714973546
2015-11-23,24245.80115214851
2015-11-24,24042.54472482622
2015-11-25,24215.960615072374
2015-11-26,24047.327826331966
2015-11-27,23813.214195611137
2015-11-28,23966.7050124256
2015-11-29,24048.83135353519
2015-11-30,24110.55437633335
2015-12-01,24192.222807085378
2015-12-02,24381.986934517725
2015-12-03,24345.530082231424
2015-12-04,24219.760786159764
2015-12-05,23989.16803346272
2015-12-06,24166.568548102594
2015-12-07,24353.625982222868
2015-12-08,24520.556826901615
2015-12-09,24538.079360094238
2015-12-10,24576.388784943905
2015-12-11,24626.773359304378
2015-12-12,24732.140357534456
2015-12-13,24692.232879338062
2015-12-14,24592.943768253812
2015-12-15,24801.742905755957
2015-12-16,24761.710204155937
2015-12-17,24820.158294184646
2015-12-18,24586.536606711066
2015-12-19,24350.34556086423
2015-12-20,24122.820217722878
2015-12-21,24042.33054506248
2015-12-22,24072.04886289757
2015-12-23,24216.37053781507
2015-12-24,24370.94565041793
2015-12-25,24191.453963403765
2015-12-26,24228.421200965662
2015-12-27,24371.576108347734
2015-12-28,24394.21315578713
2015-12-29,24535.896468839146
2015-12-30,24567.031073411825
2015-12-31,24473.723850914568
2016-01-01,24268.2016569448
2016-01-02,24147.54067414057
2016-01-03,24075.165791652387
2016-01-04,24257.379708570646
2016-01-05,24242.15000386735
2016-01-06,24269.454292776416
2016-01-07,24379.28668026993
2016-01-08,24175.565036716678
2016-01-09,24144.368172825572
2016-01-10,24328.444597564652
2016-01-11,24319.430732398385
2016-01-12,24295.637462264618
2016-01-13,24067.5390276887
2016-01-14,24004.27560110617
2016-01-15,23925.103276965045
2016-01-16,23700.472998365563
2016-01-17,23813.62405085917
2016-01-18,23776.131844648087
2016-01-19,23757.678559446074
2016-01-20,23571.786855562113
2016-01-21,23644.377797596066
2016-01-22,23810.46749637224
2016-01-23,23663.314811033175
2016-01-24,23580.673581489853
2016-01-25,23545.585947384905
2016-01-26,23553.28714474404
2016-01-27,23509.193123442394
2016-01-28,23718.223758272863
2016-01-29,23507.984840275556
2016-01-30,23550.766244553164
2016-01-31,23478.581978736605
2016-02-01,23422.005154530427
2016-02-02,23492.436869457757
2016-02-03,23559.328515738205
2016-02-04,23457.44476051163
2016-02-05,23467.666389176993
2016-02-06,23562.778509784963
2016-02-07,23580.06636901042
2016-02-08,23613.42018527756
2016-02-09,23785.918982226125
2016-02-10,23549.94524483478
2016-02-11,23753.375030475763
2016-02-12,23673.47050617193
2016-02-13,23533.254506088586
2016-02-14,23345.73648597608
2016-02-15,23383.265236168587
2016-02-16,23242.22380060847
2016-02-17,23320.72793743625
2016-02-18,23279.980158296963
2016-02-19,23331.437580448393
2016-02-20,23163.81355110704
2016-02-21,23318.36285131672
2016-02-22,23148.72426891564
2016-02-23,23245.573967015007
2016-02-24,23158.70812748238
2016-02-25,23221.531259853935
2016-02-26,23172.01273193804
2016-02-27,23191.303541686513
2016-02-28,23182.20749784172
2016-02-29,23008.023524198685
2016-03-01,22933.737208192728
2016-03-02,23110.356859205465
2016-03-03,23317.865354602764
2016-03-04,23294.66350594309
2016-03-05,23275.306518000707
2016-03-06,23331.73927554908
2016-03-07,23202.434241094572
2016-03-08,23206.42704889644
2016-03-09,23343.427867363178
2016-03-10,23564.635319968274
2016-03-11,23606.44341011566
2016-03-12,23702.156183360352
2016-03-13,23759.53865636369
2016-03-14,23980.744103001092
2016-03-15,23933.20790186226
2016-03-16,23930.325450232933
2016-03-17,23880.109738474388
2016-03-18,24027.515835606828
2016-03-19,23938.63251343804
2016-03-20,23707.842573544767
2016-03-21,23780.09534928978
2016-03-22,23658.228010767943
2016-03-23,23533.871400453823
2016-03-24,23334.601810566484
2016-03-25,23468.483700700235
2016-03-26,23402.532095419665
2016-03-27,23473.758648712363
2016-03-28,23252.060330504606
2016-03-29,23214.075751644683
2016-03-30,23141.153669495867
2016-03-31,23292.690833626122
2016-04-01,23239.71117326357
2016-04-02,23249.603276658803
2016-04-03,23269.673187203916
2016-04-04,23068.57261038683
2016-04-05,23035.913582351568
2016-04-06,22921.652224662103
2016-04-07,22991.284972622125
2016-04-08,23154.87081691293
2016-04-09,23044.238637543207
2016-04-10,23163.59438454218
2016-04-11,23121.971715559645
2016-04-12,23076.426593636945
2016-04-13,22972.817430708565
2016-04-14,22777.604511466972
2016-04-15,22821.314579446596
2016-04-16,22951.617823867193
2016-04-17,22885.096226578356
2016-04-18,23027.871565529906
2016-04-19,23201.31324399224
2016-04-20,23347.113288628057
2016-04-21,23333.723479033157
2016-04-22,23341.688079480744
2016-04-23,23234.311888997145
2016-04-24,23357.14529443164
2016-04-25,23275.34683585425
2016-04-26,23393.243640132856
2016-04-27,23583.127804004835
2016-04-28,23398.450279120225
2016-04-29,23628.336201598187
2016-04-30,23777.837721325686
2016-05-01,23689.27926280597
2016-05-02,23769.687621617086
2016-05-03,23613.09621295963
2016-05-04,23647.48533311678
2016-05-05,23649.221844500134
2016-05-06,23504.675915191405
2016-05-07,23594.90608645011
2016-05-08,23815.187107355465
2016-05-09,23919.564069576692
2016-05-10,24141.542693421987
2016-05-11,24056.361293511276
2016-05-12,23916.33027737101
2016-05-13,23681.93536169204
2016-05-14,23696.901758213022
2016-05-15,23527.27873902855
2016-05-16,23740.9824690217
2016-05-17,23896.856413842692
2016-05-18,23703.975824328034
2016-05-19,23797.66711340495
2016-05-20,23802.22199498142
2016-05-21,23809.92537524972
2016-05-22,23762.55256277317
2016-05-23,23780.281398148953
2016-05-24,23733.416344356443
2016-05-25,23664.760946841405
2016-05-26,23649.166863005874
2016-05-27,23520.926743550615
2016-05-28,23741.45798025621
2016-05-29,23949.13726222928
2016-05-30,23958.38979816388
2016-05-31,23918.54584440771
2016-06-01,23702.043400533392
2016-06-02,23582.486512251915
2016-06-03,23529.95395496624
2016-06-04,23738.959763645995
2016-06-05,23758.94260676651
2016-06-06,23545.3235565288
2016-06-07,23386.629839360074
2016-06-08,23347.729356528722
2016-06-09,23313.593577926986
2016-06-10,23276.955841238512
2016-06-11,23383.33695798657
2016-06-12,23588.23783328645
2016-06-13,23439.06458053091
2016-06-14,23364.75510562388
2016-06-15,23273.76915884591
2016-06-16,23239.78674498376
2016-06-17,23016.812057379284
2016-06-18,22806.87096554427
2016-06-19,22885.193718204813
2016-06-20,22932.57023907516
2016-06-21,22705.930036770056
2016-06-22,22848.191970999975
2016-06-23,23014.433360600273
2016-06-24,22955.20601076241
2016-06-25,22807.606393129616
2016-06-26,23020.006910060158
2016-06-27,22899.06339571561
2016-06-28,23022.642754809745
2016-06-29,22972.22764324221
2016-06-30,22788.796741445654
2016-07-01,22668.782788197514
2016-07-02,22883.323546144824
2016-07-03,22725.473983745407
2016-07-04,22620.4807556155
2016-07-05,22824.59745124737
2016-07-06,22772.315948629697
2016-07-07,22814.85668332765
2016-07-08,23036.833989411978
2016-07-09,23018.722770664408
2016-07-10,22899.144633222877
2016-07-11,23007.654530524997
2016-07-12,23166.334405389025
2016-07-13,23347.235576370713
2016-07-14,23459.20786289422
2016-07-15,23579.82936873614
2016-07-16,23467.78010486736
2016-07-17,23663.541284900144
2016-07-18,23513.405050391702
2016-07-19,23585.96380112806
2016-07-20,23762.911642872223
2016-07-21,23894.524513469038
2016-07-22,24104.18075017626
2016-07-23,23974.339925951608
2016-07-24,24032.504861357214
2016-07-25,24004.903383827736
2016-07-26,23937.410296298403
2016-07-27,23976.556282540805
2016-07-28,24064.643977117114
2016-07-29,24062.188109854556
2016-07-30,24107.53487005361
2016-07-31,24044.694186140834
2016-08-01,23925.84857108526
2016-08-02,23840.670817712005
2016-08-03,23657.525490636755
2016-08-04,23710.21179946987
2016-08-05,23594.024161963196
2016-08-06,23787.788931501054
2016-08-07,23784.52258000548
2016-08-08,23579.118650676774
2016-08-09,23694.290542587903
2016-08-10,23753.262588577232
2016-08-11,23881.112285808005
2016-08-12,23808.216852741996
2016-08-13,23950.78734324207
2016-08-14,23767.126042442356
2016-08-15,23823.356356767243
2016-08-16,23827.53147218205
2016-08-17,23828.88015196498
2016-08-18,23981.790306884188
2016-08-19,23940.48518025395
2016-08-20,23989.621595530843
2016-08-21,23751.1757792591
2016-08-22,23581.033591436688
2016-08-23,23435.39826349659
2016-08-24,23345.349372421253
2016-08-25,23347.35168363262
2016-08-26,23348.814286104895
2016-08-27,23124.433685212436
2016-08-28,23255.344014573315
2016-08-29,23245.102466004064
2016-08-30,23083.92504696306
2016-08-31,23003.208623530016
2016-09-01,23046.564254780664
2016-09-02,23042.51764224384
2016-09-03,23068.57477772126
2016-09-04,23041.42994009165
2016-09-05,22999.30976364172
2016-09-06,22859.85733562039
2016-09-07,22718.873061803726
2016-09-08,22886.178268715543
2016-09-09,23055.97574758226
2016-09-10,23171.36714275158
2016-09-11,22973.737021581197
2016-09-12,22970.120624405317
2016-09-13,23023.23358502606
2016-09-14,22922.03185908623
2016-09-15,22793.938933955666
2016-09-16,22647.469922561253
2016-09-17,22463.017831352212
2016-09-18,22582.013110286953
2016-09-19,22465.189443363703
2016-09-20,22531.76493924064
2016-09-21,22700.022516019653
2016-09-22,22500.742342098747
2016-09-23,22349.883825399207
2016-09-24,22378.330601868416
2016-09-25,22378.028151469556
2016-09-26,22288.66787479048
2016-09-27,22282.73953857301
2016-09-28,22440.161283617646
2016-09-29,22524.282840081007
2016-09-30,22536.744195253064
2016-10-01,22514.60491925588
2016-10-02,22518.085109341144
2016-10-03,22590.029369251086
2016-10-04,22716.088215177962
2016-10-05,22697.845751357334
2016-10-06,22780.72609197907
2016-10-07,22655.302231807415
2016-10-08,22643.883022120117
2016-10-09,22704.802854851278
2016-10-10,22538.084502001235
2016-10-11,22512.01893478299
2016-10-12,22545.86679635465
2016-10-13,22358.124735126745
2016-10-14,22525.423762288225
2016-10-15,22510.655326271666
2016-10-16,22417.583352668804
2016-10-17,22448.92580671421
2016-10-18,22398.608896784077
2016-10-19,22344.296312451173
2016-10-20,22532.792916030714
2016-10-21,22668.589034151802
2016-10-22,22503.816501623816
2016-10-23,22610.60412220371
2016-10-24,22396.066377584448
2016-10-25,22228.372814516246
2016-10-26,22326.190511365738
2016-10-27,22263.118974625577
2016-10-28,22338.085854896817
2016-10-29,22273.260894698684
2016-10-30,22053.776357270734
2016-10-31,22204.348202379533
2016-11-01,21987.69721233114
2016-11-02,21782.628786510097
2016-11-03,21777.923426117366
2016-11-04,21759.509171610483
2016-11-05,21550.286838446984
2016-11-06,21689.370625603224
2016-11-07,21722.02087688506
2016-11-08,21844.709261919885
2016-11-09,21693.84056430896
2016-11-10,21877.241956011636
2016-11-11,21952.180399258705
2016-11-12,21952.076183711004
2016-11-13,22025.52243561502
2016-11-14,21861.30654508236
2016-11-15,21940.96685203761
2016-11-16,21733.54317882955
2016-11-17,21552.4800852267
2016-11-18,21462.01349899126
2016-11-19,21508.99378511006
2016-11-20,21578.20356759229
2016-11-21,21747.736548071567
2016-11-22,21666.04438822984
2016-11-23,21578.806372673447
2016-11-24,21755.00996075614
2016-11-25,21889.937225768073
2016-11-26,21887.808477742332
2016-11-27,21799.81125620797
2016-11-28,21854.023942734784
2016-11-29,21984.448100106183
2016-11-30,21806.1611921367
2016-12-01,21846.317272389933
2016-12-02,21647.75018273312
2016-12-03,21445.583104259505
2016-12-04,21249.50806462442
2016-12-05,21308.799497017604
2016-12-06,21479.991737472268
2016-12-07,21273.008475008177
2016-12-08,21214.99896303012
2016-12-09,21309.538304272122
2016-12-10,21501.313323094895
2016-12-11,21495.30439341716
2016-12-12,21390.795118023
2016-12-13,21593.496766976357
2016-12-14,21463.954931088676
2016-12-15,21511.66237970074
2016-12-16,21344.426458671824
2016-12-17,21473.816708798095
2016-12-18,21267.8969558659
2016-12-19,21108.63831858793
2016-12-20,21175.48328683048
2016-12-21,21382.958371019045
2016-12-22,21391.265697635943
2016-12-23,21446.023778465875
2016-12-24,21294.41261237616
2016-12-25,21344.414054029272
2016-12-26,21225.47828038192
2016-12-27,21262.739954852186
2016-12-28,21141.18533071995
2016-12-29,20933.37177236217
2016-12-30,20975.139276259415
2016-12-31,20800.009824931356
2017-01-01,20892.592393284434
2017-01-02,21053.992280267987
2017-01-03,20844.913502225016
2017-01-04,20771.544820493215
2017-01-05,20813.334338072204
2017-01-06,21013.72793811577
2017-01-07,20957.30781380943
2017-01-08,20908.0217687163
2017-01-09,21021.86838084242
2017-01-10,20866.324312434626
2017-01-11,20731.424764141713
2017-01-12,20709.157748339203
2017-01-13,20563.419051397763
2017-01-14,20397.40827065865
2017-01-15,20245.69186679259
2017-01-16,20385.02460640487
2017-01-17,20250.21135379983
2017-01-18,20370.91893655281
2017-01-19,20372.400489536238
2017-01-20,20200.535009347717
2017-01-21,20291.63854943802
2017-01-22,20365.997362239807
2017-01-23,20462.252139213648
2017-01-24,20436.000415557544
2017-01-25,20637.159987276016
2017-01-26,20559.209209014112
2017-01-27,20491.335677604482
2017-01-28,20692.51394012357
2017-01-29,20860.490220097505
2017-01-30,20767.027002501847
2017-01-31,20736.00397703154
2017-02-01,20684.555934939057
2017-02-02,20506.245728412683
2017-02-03,20698.233191041323
2017-02-04,20593.085010973875
2017-02-05,20458.156306353605
2017-02-06,20442.584433433938
2017-02-07,20544.028913723036
2017-02-08,20616.484791139712
2017-02-09,20754.639957845007
2017-02-10,20634.1579803946
2017-02-11,20681.523561116657
2017-02-12,20589.309812139094
2017-02-13,20784.33983211369
2017-02-14,20899.32730475195
2017-02-15,20942.110072875537
2017-02-16,20768.71411591134
2017-02-17,20789.28096674114
2017-02-18,20771.034122800225
2017-02-19,20701.783759340076
2017-02-20,20851.641811530895
2017-02-21,20713.150107265206
2017-02-22,20702.116659133877
2017-02-23,20753.622111581983
2017-02-24,20848.16251054382
2017-02-25,21014.74923653311
2017-02-26,20833.19176225364
2017-02-27,21041.340123813807
2017-02-28,20965.656530114426
2017-03-01,21118.170942818713
2017-03-02,20923.64139860715
2017-03-03,21039.63523347705
2017-03-04,21002.454645726822
2017-03-05,21072.0950829048
2017-03-06,21250.822773461365
2017-03-07,21303.926609401904
2017-03-08,21476.615197982876
2017-03-09,21488.063581021797
2017-03-10,21592.271632765758
2017-03-11,21776.964430252043
2017-03-12,21769.356595557554
2017-03-13,21913.678613615044
2017-03-14,21868.65853604086
2017-03-15,21725.65805545619
2017-03-16,21859.493035803902
2017-03-17,21785.353102240835
2017-03-18,21739.399354154975
2017-03-19,21695.84318750599
2017-03-20,21737.7948787243
2017-03-21,21708.790383113646
2017-03-22,21903.260183133418
2017-03-23,21713.762615009135
2017-03-24,21535.852939738208
2017-03-25,21625.495623024344
2017-03-26,21802.742197337124
2017-03-27,21660.995746978508
2017-03-28,21553.37867527275
2017-03-29,21616.686792679855
2017-03-30,21636.76267652802
2017-03-31,21764.290336613783
2017-04-01,21950.919143711635
2017-04-02,21856.45368321388
2017-04-03,21787.062069727755
2017-04-04,21954.41138715872
2017-04-05,21767.7253862022
2017-04-06,21608.040465853504
2017-04-07,21429.416176740488
2017-04-08,21425.936728642708
2017-04-09,21333.952877831685
2017-04-10,21490.037790073846
2017-04-11,21286.61504474405
2017-04-12,21126.430840143457
2017-04-13,21128.332145098575
2017-04-14,21089.41374630147
2017-04-15,21023.751375086198
2017-04-16,21168.73194583904
2017-04-17,21215.143135776536
2017-04-18,21067.87977743594
2017-04-19,21274.075797036956
2017-04-20,21126.72041380162
